TotalSteps,ActivityDate,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalMinutesAsleep,ReconstructionError,Anomaly
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,245.0,0.03759086879538252,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,366.0,0.0805740263078092,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,341.0,0.06872200334145592,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,404.0,0.10155287068866518,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,369.0,0.08210024740036928,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,273.0,0.044313627270705154,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,247.0,0.03800666661051939,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,334.0,0.06568074151404371,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,331.0,0.06441449952309994,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,594.0,0.2600774309069852,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,338.0,0.06740374782117896,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,383.0,0.08951731556197431,False
12770,5/11/2016,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,36,23,251,669,1783,285.0,0.047789042304464555,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,327.0,0.3509947320025801,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,384.0,0.3753875732631435,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,412.0,0.38776795139270104,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,340.0,0.3564624367071768,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,700.0,0.5280451244851385,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,304.0,0.3414595958993893,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,360.0,0.36498445158045634,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,325.0,0.35015854136395713,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,361.0,0.3654140632950144,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,430.0,0.3958651603773454,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,277.0,0.33049191787952803,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,245.0,0.31780878573270976,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,366.0,0.36756718712979464,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,341.0,0.3568853542958243,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,404.0,0.3842038863063585,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,369.0,0.36886313515547803,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,273.0,0.3288878502520158,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,247.0,0.3185914999942558,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,334.0,0.35393178698334776,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,331.0,0.35267106325708464,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,594.0,0.474629974325333,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,338.0,0.3556174827283944,False
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,383.0,0.37495026730755776,True
0,5/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,285.0,0.3337162430974185,False
8163,4/12/2016,5.30999994277954,5.30999994277954,0.0,0.0,0.0,5.30999994277954,0,0,146,1294,1432,0.0,0.39812733102765235,True
7007,4/13/2016,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0,0,148,1292,1411,0.0,0.2727236498619559,False
9107,4/14/2016,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0,0,236,1204,1572,0.0,0.3728721808723823,False
1510,4/15/2016,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0,0,96,1344,1344,0.0,0.04040861834071318,False
5370,4/16/2016,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0,0,176,1264,1463,0.0,0.13357335084567834,False
6175,4/17/2016,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,15,22,127,1276,1554,0.0,0.09519902283731296,False
10536,4/18/2016,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,17,7,202,1214,1604,0.0,0.37406986478529064,False
2916,4/19/2016,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0,0,141,1299,1435,0.0,0.06183610781981575,False
4974,4/20/2016,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0,0,151,1289,1446,0.0,0.12726481091845887,False
6349,4/21/2016,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0,0,186,1254,1467,0.0,0.1838701390899647,False
4026,4/22/2016,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0,0,199,1241,1470,0.0,0.09070996547005811,False
8538,4/23/2016,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0,0,227,1213,1562,0.0,0.32649771075303213,False
6076,4/24/2016,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,16,18,185,1221,1617,0.0,0.10040180160625714,False
6497,4/25/2016,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0,0,202,1238,1492,0.0,0.1841284986894064,False
2826,4/26/2016,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0,0,140,1300,1402,0.0,0.06028138737317942,False
8367,4/27/2016,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,17,36,154,1233,1670,0.0,0.15207754108395302,False
2759,4/28/2016,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0,5,115,1320,1401,0.0,0.052813297171154974,False
2390,4/29/2016,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0,0,150,1290,1404,0.0,0.058905304013492144,False
6474,4/30/2016,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,11,23,224,1182,1655,0.0,0.1341532821219117,False
36019,5/1/2016,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,186,63,171,1020,2690,0.0,3.2065624154771846,True
7155,5/2/2016,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,7,6,166,1261,1497,0.0,0.1920260740596539,False
2100,5/3/2016,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0,0,96,1344,1334,0.0,0.04366714115346755,False
2193,5/4/2016,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0,0,118,1322,1368,0.0,0.04737246131053153,False
2470,5/5/2016,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0,0,117,1323,1370,0.0,0.05019018874082641,False
1727,5/6/2016,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0,0,102,1338,1341,0.0,0.04251887114815185,False
2104,5/7/2016,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0,0,182,1258,1474,0.0,0.08248080616817788,False
3427,5/8/2016,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0,0,152,1288,1427,0.0,0.07592776080327676,False
1732,5/9/2016,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0,0,91,1349,1328,0.0,0.04052042869994099,False
2969,5/10/2016,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0,0,139,1301,1393,0.0,0.06374007268019685,False
3134,5/11/2016,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0,0,112,1328,1359,0.0,0.07152884009346704,False
2971,5/12/2016,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0,0,107,890,1002,0.0,0.015590963146961876,False
10694,4/12/2016,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,2,51,256,1131,3199,119.0,0.48197127360930636,True
10694,4/12/2016,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,2,51,256,1131,3199,124.0,0.47438764932727967,True
10694,4/12/2016,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,2,51,256,1131,3199,796.0,0.06565283431876427,False
10694,4/12/2016,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,2,51,256,1131,3199,137.0,0.454959971332616,True
8001,4/13/2016,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,30,16,135,1259,2902,119.0,0.1863213722648314,False
8001,4/13/2016,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,30,16,135,1259,2902,124.0,0.18170950744531503,False
8001,4/13/2016,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,30,16,135,1259,2902,796.0,0.3797124396646608,True
8001,4/13/2016,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,30,16,135,1259,2902,137.0,0.17000821002088007,False
11037,4/14/2016,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,5,58,252,1125,3226,119.0,0.49501013707452096,True
11037,4/14/2016,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,5,58,252,1125,3226,124.0,0.48734374540153286,True
11037,4/14/2016,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,5,58,252,1125,3226,796.0,0.05604878932178102,False
11037,4/14/2016,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,5,58,252,1125,3226,137.0,0.4677007921670309,True
5263,4/15/2016,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,3,4,170,1263,2750,119.0,0.15517454833452662,False
5263,4/15/2016,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,3,4,170,1263,2750,124.0,0.15112799017075534,False
5263,4/15/2016,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,3,4,170,1263,2750,796.0,0.024177390168257602,False
5263,4/15/2016,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,3,4,170,1263,2750,137.0,0.14107370614791545,False
15300,4/16/2016,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,51,42,212,1135,3493,119.0,0.5790124314559043,True
15300,4/16/2016,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,51,42,212,1135,3493,124.0,0.5709655351172234,True
15300,4/16/2016,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,51,42,212,1135,3493,796.0,0.484168839080561,True
15300,4/16/2016,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,51,42,212,1135,3493,137.0,0.5503336142480394,True
8757,4/17/2016,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,29,13,186,1212,3011,119.0,0.22871129623033093,False
8757,4/17/2016,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,29,13,186,1212,3011,124.0,0.22356634980164053,False
8757,4/17/2016,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,29,13,186,1212,3011,796.0,0.4155185422770152,True
8757,4/17/2016,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,29,13,186,1212,3011,137.0,0.21047906632914254,False
7132,4/18/2016,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,15,33,121,1271,2806,119.0,0.196152516449561,False
7132,4/18/2016,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,15,33,121,1271,2806,124.0,0.19139545012698647,False
7132,4/18/2016,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,15,33,121,1271,2806,796.0,0.03640365417146018,False
7132,4/18/2016,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,15,33,121,1271,2806,137.0,0.17931682497237825,False
11256,4/19/2016,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,5,58,278,1099,3300,119.0,0.5292304832516304,True
11256,4/19/2016,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,5,58,278,1099,3300,124.0,0.5213571984706249,True
11256,4/19/2016,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,5,58,278,1099,3300,796.0,0.06104727256223427,False
11256,4/19/2016,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,5,58,278,1099,3300,137.0,0.5011771162111371,True
2436,4/20/2016,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0,0,125,1315,2430,119.0,0.06644545537561054,False
2436,4/20/2016,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0,0,125,1315,2430,124.0,0.06479919100844062,False
2436,4/20/2016,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0,0,125,1315,2430,796.0,0.04235235335427382,False
2436,4/20/2016,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0,0,125,1315,2430,137.0,0.06066579389969456,False
1223,4/21/2016,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0,0,38,1402,2140,119.0,0.03431084091061489,False
1223,4/21/2016,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0,0,38,1402,2140,124.0,0.03316258393535103,False
1223,4/21/2016,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0,0,38,1402,2140,796.0,0.07063000734014722,False
1223,4/21/2016,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0,0,38,1402,2140,137.0,0.03032406274692972,False
3673,4/22/2016,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0,0,86,1354,2344,119.0,0.09697051327732623,False
3673,4/22/2016,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0,0,86,1354,2344,124.0,0.0934616697298324,False
3673,4/22/2016,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0,0,86,1354,2344,796.0,0.07679943729974613,False
3673,4/22/2016,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0,0,86,1354,2344,137.0,0.08494215065183336,False
6637,4/23/2016,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0,15,160,1265,2677,119.0,0.22069231037633036,False
6637,4/23/2016,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0,15,160,1265,2677,124.0,0.21611883932996398,False
6637,4/23/2016,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0,15,160,1265,2677,796.0,0.06421105796343746,False
6637,4/23/2016,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0,15,160,1265,2677,137.0,0.20469444270539316,False
3321,4/24/2016,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0,0,89,1351,2413,119.0,0.08715493394687848,False
3321,4/24/2016,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0,0,89,1351,2413,124.0,0.08389646686803576,False
3321,4/24/2016,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0,0,89,1351,2413,796.0,0.059980262039071405,False
3321,4/24/2016,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0,0,89,1351,2413,137.0,0.07602789678267739,False
3580,4/25/2016,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,8,1,94,1337,2497,119.0,0.07950430521982299,False
3580,4/25/2016,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,8,1,94,1337,2497,124.0,0.07771892506330287,False
3580,4/25/2016,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,8,1,94,1337,2497,796.0,0.033546417561098905,False
3580,4/25/2016,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,8,1,94,1337,2497,137.0,0.07259998639111484,False
9919,4/26/2016,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,11,41,223,1165,3123,119.0,0.381926744942543,True
9919,4/26/2016,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,11,41,223,1165,3123,124.0,0.37517572497376883,True
9919,4/26/2016,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,11,41,223,1165,3123,796.0,0.03942918009500155,False
9919,4/26/2016,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,11,41,223,1165,3123,137.0,0.35791252120105577,False
3032,4/27/2016,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0,0,118,1322,2489,119.0,0.07960753704146656,False
3032,4/27/2016,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0,0,118,1322,2489,124.0,0.07665729745125141,False
3032,4/27/2016,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0,0,118,1322,2489,796.0,0.04009166330410599,False
3032,4/27/2016,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0,0,118,1322,2489,137.0,0.06959024071507326,False
9405,4/28/2016,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,3,53,227,1157,3108,119.0,0.39682707460887345,True
9405,4/28/2016,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,3,53,227,1157,3108,124.0,0.3900270281749632,True
9405,4/28/2016,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,3,53,227,1157,3108,796.0,0.05069052191046927,False
9405,4/28/2016,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,3,53,227,1157,3108,137.0,0.372637058346033,False
3176,4/29/2016,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0,0,120,1193,2498,119.0,0.0645279353579629,False
3176,4/29/2016,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0,0,120,1193,2498,124.0,0.062177490643535914,False
3176,4/29/2016,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0,0,120,1193,2498,796.0,0.030778659524217676,False
3176,4/29/2016,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0,0,120,1193,2498,137.0,0.056849482615007885,False
18213,4/30/2016,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,9,71,402,816,3846,119.0,1.0421399643698448,True
18213,4/30/2016,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,9,71,402,816,3846,124.0,1.030974815308741,True
18213,4/30/2016,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,9,71,402,816,3846,796.0,0.14995540686086173,False
18213,4/30/2016,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,9,71,402,816,3846,137.0,1.0022351558994247,True
6132,5/1/2016,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,3,24,146,908,2696,119.0,0.13332166394394804,False
6132,5/1/2016,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,3,24,146,908,2696,124.0,0.13060976877862238,False
6132,5/1/2016,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,3,24,146,908,2696,796.0,0.042731329010988466,False
6132,5/1/2016,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,3,24,146,908,2696,137.0,0.12352263888716884,False
3758,5/2/2016,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,1,7,148,682,2580,119.0,0.18423162309896154,False
3758,5/2/2016,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,1,7,148,682,2580,124.0,0.1826010744162196,False
3758,5/2/2016,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,1,7,148,682,2580,796.0,0.07322042882967433,False
3758,5/2/2016,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,1,7,148,682,2580,137.0,0.1784007701215919,False
12850,5/3/2016,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,10,94,221,1115,3324,119.0,0.62248956537482,True
12850,5/3/2016,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,10,94,221,1115,3324,124.0,0.6139468303714508,True
12850,5/3/2016,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,10,94,221,1115,3324,796.0,0.10241978605787946,False
12850,5/3/2016,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,10,94,221,1115,3324,137.0,0.5920250877111426,True
2309,5/4/2016,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0,0,52,1388,2222,119.0,0.05409087891495609,False
2309,5/4/2016,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0,0,52,1388,2222,124.0,0.05277224397438502,False
2309,5/4/2016,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0,0,52,1388,2222,796.0,0.07478302146335862,False
2309,5/4/2016,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0,0,52,1388,2222,137.0,0.049458049214867454,False
4363,5/5/2016,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,2463,119.0,0.1026877821330934,False
4363,5/5/2016,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,2463,124.0,0.10039970169363072,False
4363,5/5/2016,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,2463,796.0,0.04055148742222715,False
4363,5/5/2016,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,2463,137.0,0.09274899883326236,False
9787,5/6/2016,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,3328,119.0,0.4237219193663383,True
9787,5/6/2016,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,3328,124.0,0.4169624858480674,True
9787,5/6/2016,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,3328,796.0,0.17760566236916572,False
9787,5/6/2016,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,3328,137.0,0.3996777674217068,True
13372,5/7/2016,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,41,17,243,1139,3404,119.0,0.5067857166276399,True
13372,5/7/2016,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,41,17,243,1139,3404,124.0,0.49933535059680423,True
13372,5/7/2016,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,41,17,243,1139,3404,796.0,0.5065983920845863,True
13372,5/7/2016,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,41,17,243,1139,3404,137.0,0.4802540581660183,True
6724,5/8/2016,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0,0,295,991,2987,119.0,0.1868164936516417,False
6724,5/8/2016,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0,0,295,991,2987,124.0,0.18232334479330004,False
6724,5/8/2016,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0,0,295,991,2987,796.0,0.051651071537929034,False
6724,5/8/2016,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0,0,295,991,2987,137.0,0.1709334655895939,False
6643,5/9/2016,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,3008,119.0,0.2971472383595024,False
6643,5/9/2016,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,3008,124.0,0.29355357706161467,False
6643,5/9/2016,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,3008,796.0,0.49716777150460856,True
6643,5/9/2016,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,3008,137.0,0.28449999606590715,False
9167,5/10/2016,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,12,19,155,1254,2799,119.0,0.33855128792905337,False
9167,5/10/2016,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,12,19,155,1254,2799,124.0,0.3327094004826362,False
9167,5/10/2016,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,12,19,155,1254,2799,796.0,0.12914161956986694,False
